zincid,smiles,consensus_score
ZINC000180217334,C[C@H](NC(=O)Nc1ccc2c(c1)N(C)CC2)c1nc(C(C)(C)C)no1,0.7229306057314031
ZINC000268872429,C[C@H](CC[S@@](C)=O)NC(=O)Nc1ccc(N2C[C@@H](C)O[C@@H](C)C2)nc1,0.5580054459584283
ZINC000636938820,C[C@]12CCCC[C@H]1CN2C(=O)N[C@@H]1CCN(C2CCCCC2)C1=O,0.640217601769888
ZINC000192679740,CCN(CC)C(=O)c1ccc(NC(=O)N2CCN(C(C)=O)CC2)cc1,0.7179475016832155
ZINC000341507675,COc1ccccc1C[C@H]1CCCN1c1cc(C)nc(C2CC2)n1,0.7486629118960635
ZINC000630399048,Cc1nc([C@H]2CCOC2)sc1C(=O)N1CCC[C@@H](C)C1,0.7625673082871609
ZINC000417710119,COCCN1CC[C@H](NC(=O)NC[C@H]2CCNCC2(F)F)C1,0.4756308864070077
ZINC000492429813,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(C)nc1)C(=O)OC,0.5708510516979675
ZINC000459888025,COCCN1CCN(C(=O)C(=O)N(C)CC(C)(C)CO)CC1,0.4046278994429018
ZINC000621102472,O=C(NC[C@@H]1CCCN(CC2CC2)C1)[C@@H]1CCCc2ccccc21,0.6976710796718211
ZINC000639291934,CC[C@@H](OCCNCc1cnc(OC)s1)c1ccccc1,0.5615358732344351
ZINC000273931239,O=C(NC1Cc2ccccc2C1)N[C@@H]1CCCc2cn[nH]c21,0.863597736428606
ZINC000263898189,CC(C)(C)NC(=O)[C@@H]1CSCN1C(=O)c1cc[nH]n1,0.5284449680475736
ZINC000575138775,CN(CCCN)C(=O)C(=O)N[C@@H]1CCN(C2CCCC2)C1,0.5298938424733638
ZINC000279630999,CCn1cc(CN2C[C@H](O)C[C@@H]2c2ccccc2C(F)(F)F)cn1,0.5870409236419717
ZINC000547884402,Cc1nccc(NC(=O)NC(C)(C)CN(C)Cc2ccccc2)n1,0.7358439745571002
ZINC000273310875,Cc1ccnc(N2CCC(C(F)(F)F)(C(F)(F)F)C2)c1C#N,0.4356926249150796
ZINC000060540352,CCCN(CC(=O)N(C)C)C(=O)c1cc([N+](=O)[O-])c(C)s1,0.6203351525750455
ZINC000230407105,COc1ccccc1[C@H](C)N[C@@H](C)c1csc(Cl)c1,0.5987522039911253
ZINC000194192244,Cn1cc(N2CC[C@H](NC(=O)Nc3ccncn3)C2=O)cn1,0.7439523723616938
ZINC000178982506,COc1ccc(C(=O)N[C@@H](C(=O)NCC2(C3CC3)CC2)C(C)C)cc1,0.5991941143203213
ZINC000661842383,CNS(=O)(=O)[C@@H]1CCCN(C(=O)NCc2nccc(OC)c2F)C1,0.5195964380256805
ZINC000347080651,CC(=O)N1CCC[C@H](C(=O)NCc2nc(C(C)C)c(C)s2)C1,0.7879965774182813
ZINC000365742951,COc1ccc2c(c1)C1(CC1)CN(C(=O)[C@@H](C)CSC)C2,0.5950068649520104
ZINC000274686021,CCC1(C(=O)Nc2cccc(C)c2Br)CC1,0.4971759892871699
ZINC000627657511,CCO[C@H](C(=O)N1CCN(Cc2ccccc2)C[C@@H](C)C1)C(C)C,0.6768693265497923
ZINC000504342769,C[C@H](C(=O)NCCCCS(N)(=O)=O)N1C(=O)[C@H]2CCCC[C@@H]2C1=O,0.5554872375772495
ZINC000275854325,O=C(N[C@H]1CCCN(c2nccnc2O)C1)C(F)(F)c1ccccc1,0.788067817282098
ZINC000585114304,Cn1cc(NC(=O)[C@@H](C[C@@H]2COCCO2)C(F)(F)F)c(C(N)=O)n1,0.3884737102999193
ZINC000120803205,Cc1nn(C)cc1/C=C/C(=O)c1ccc(N2CCCCC2)cc1,0.8007084347310854
ZINC000236926808,CC[C@@H](C)[C@H](N)C(=O)NCCNC(=O)c1ccc(OC)cc1,0.6970573056463623
ZINC000290198715,O=C(Nc1cc(C2CC2)ccn1)N[C@@H]1[C@H]2CCO[C@H]2C12CCC2,0.8135198059193309
ZINC000640679937,CC1CCN(CCNC(=O)Nc2c3c(ccc2F)OCO3)CC1,0.8287520502544373
ZINC000450571555,CC[C@@H](N=c1cc(C(F)(F)F)nc(-c2cccnc2)[nH]1)C(F)F,0.5753160205699378
ZINC000611022247,COC(=O)[C@H](C)CS(=O)(=O)N[C@@H](C)CCO,0.2808418985120614
ZINC000360721046,CC[C@@H]1CN(C(=O)C(=O)N[C@@H](CCOC)C(C)(C)C)C[C@H](C)O1,0.5259093356610716
ZINC000286826569,CC#CCNC(=O)N[C@H]1CCO[C@@H]1c1nccn1CC,0.6900216376907717
ZINC000347402265,CCNS(=O)(=O)c1cccc(C(=O)N2C[C@@H](F)C[C@H]2CO)c1,0.5448972813971825
ZINC000193789907,Cc1ccc(S(=O)(=O)N[C@@H]2CCCN(c3ncccn3)C2)c(Cl)n1,0.7030035800864173
ZINC000162345444,COc1ccc(C(=O)N[C@@H](C)CC(=O)c2ccccc2)cc1,0.5993825388740538
ZINC000265530166,CCCS(=O)(=O)Nc1cccc(NC(=O)C(=O)N(C)C)c1C,0.5238407804202221
ZINC000282332956,C#C[C@H](NC(=O)c1cn(C)nc1-c1cccs1)C(C)C,0.7041902175174015
ZINC000282210283,Cc1cc([C@H](C)NCc2cccc(OCC(=O)N(C)C)c2)oc1C,0.5634943671306614
ZINC000471330150,CCCC1(C(=O)N[C@H]2CCC[C@@H](C(C)C)C2)CC1,0.5174517046826375
ZINC000627303801,Cc1ccccc1[C@H](NC(=O)C(=O)N[C@H]1CC[C@H](C)NC1)C1CC1,0.5984086707708931
ZINC000358415827,C[C@H](Cn1cccn1)NC(=O)N[C@@H]1CCCN(c2ccccc2)C1=O,0.7548394761252785
ZINC000268137106,O=C(Nc1ccc(N2CCCC2)cn1)[C@H]1CCCc2[nH]ncc21,0.8449025321296213
ZINC000493566961,CCOc1cc(/C=C\C(=O)N2CCC[C@H]2C(=O)OC)ccc1OC,0.5602786098805936
ZINC000194262645,CC[C@H](NC(=O)C[S@@](=O)Cc1ncnn1C)c1ccc(Cl)cc1,0.6629706722101723
ZINC000271220489,CN(C)c1ncc(CN2CC[C@@]3(O)CCCC[C@H]3C2)cn1,0.7300974389018964
ZINC000633974484,Cc1scc(CNC(=O)[C@]2(C)CCCO2)c1C,0.5251157577844224
ZINC000349312418,Cc1c2cc(C)ccc2sc1C(=O)N(C)Cc1ccnn1C,0.7516821182868191
ZINC000283266958,CCS(=O)(=O)CCNC(=O)C(=O)N[C@@H](C)c1ccc(F)cc1F,0.5335145394839652
ZINC000273007487,COc1ccc(C[C@@H](C)C(=O)N(C)[C@@H]2CCOC2)cc1OC,0.6569629034238615
ZINC000343316846,CC(C)(O)CN(Cc1ccccc1)C(=O)Nc1ccc(C2CC2)nn1,0.7334481913406043
ZINC000263184959,C[C@@]1(N)CCCC[C@H]1C(=O)NCc1ccc(F)cc1Br,0.6190871784159835
ZINC000548151055,COCc1noc(COc2cnc3ccc(Br)cc3c2)n1,0.7403043678618134
ZINC000023679926,CCOc1ccc(-n2ncc(C(=O)NCc3ccccc3)c2C)nn1,0.7640338552300852
ZINC000352364760,CC(C)(C)[C@H](O)CN[C@@H](c1ccccc1)C(C)(C)CO,0.4986402548960819
ZINC000638276521,COc1cccc(C[C@@H](N)C(=O)N2CCO[C@@H](CN(C)C)C2)c1,0.6755103442338768
ZINC000466086672,O=C(Nc1ccc2c(c1)OCO2)N[C@@H]1C[C@@H]1C1CCCCC1,0.8055090206291198
ZINC000412672175,O=C(N[C@@H]1CCCC[C@H]1F)[C@@H]1C[C@H]1c1c(F)cccc1F,0.8094798766419297
ZINC000371341900,O=C(CN1CC[C@@H](C2CC2)C1)NCc1ccccc1,0.595107175033853
ZINC000342471992,COC(=O)CCN[C@H](c1ccccc1)C1CCCC1,0.5229833779871506
ZINC000456858865,COCC1(CNC(=O)[C@H]2CCC(=O)NC2)CCCC1,0.5974768641317817
ZINC000357053924,CN(C)[C@H](C(=O)NCCCOCCO)c1c(F)cccc1Cl,0.5129511070236796
ZINC000172690160,Cc1ccc([N+](=O)[O-])c(C(=O)NCC(=O)N(C)C)c1,0.4675814608512095
ZINC000283866210,CCOc1ccc([C@@H](C)NC(=O)NCCC2(O)CCC2)cc1OCC,0.5708959792520776
ZINC000578836247,CCOC1(C)CN(C(=O)c2ccc3c(c2)C(C)(C)C(=O)N3)C1,0.7089679304513499
ZINC000276692109,CC(C)c1cccc2c1CCN(C(=O)Nc1cncnc1)C2,0.8118989998362396
ZINC000280112428,CO[C@@]1(C)CCCN(C(=O)c2cc(C)on2)CC1,0.5624173787713064
ZINC000595758243,C[C@@H](COc1c(F)cccc1F)NC(=O)N1CC[C@](C)(C#N)C1,0.5773453964460129
ZINC000566422136,COC(=O)c1nc[nH]c1NC(=O)[C@@H]1C[C@H]1c1sccc1C,0.7736416692322866
ZINC000420921828,C[C@@H]1[C@H](C(=O)OC(C)(C)C)CCCN1CCCCC#N,0.6617555561844646
ZINC000188206570,Cn1cc(C(=O)N2CCC(Cn3cncn3)CC2)c(C(C)(C)C)n1,0.8095895443646284
ZINC000411992245,COc1ccc([N+](=O)[O-])c(CC(=O)N2CCC[C@H](OC)C2)c1F,0.5174814241268932
ZINC000570864100,CCn1cc([C@H](C)NC(=O)c2cn(C(C)C)nc2C)cn1,0.761350708681113
ZINC000262437886,CCCNC(=O)CN1CCC(NC(=O)c2csc(CCN)n2)CC1,0.5178227799851413
ZINC000419477032,C[C@H](N)[C@H]1CCN(C(=O)C(=O)NCCCCN2CCC(C)CC2)C1,0.6376298334789494
ZINC000334468582,Fc1cc(CN[C@H]2CCc3c[nH]nc3C2)ccc1Cl,0.8199718894242911
ZINC000335647698,CN1C[C@H](C(=O)N2CCc3cc(C#N)ccc32)CC1=O,0.7734977330033873
ZINC000048164769,COC(=O)CCCNC(=O)c1ccc(SC(C)C)cc1,0.5440312506600165
ZINC000265557485,O=C(NC[C@H](O)C1CCOCC1)Nc1cc2c(cc1Cl)OCO2,0.7477306728640479
ZINC000493024262,COc1ccc(/C=C\C(=O)NOCc2cccnc2)cc1Cl,0.5969250823095156
ZINC000644641122,COCC1(CN2C(=O)N[C@@H](c3ccccc3F)C2=O)CCOCC1,0.5394706126607796
ZINC000667887963,COCCc1ccc(OC[C@H](C)NCC(C)(C)S(C)(=O)=O)cc1,0.5447215928420233
ZINC000418410580,CCC[C@](C)(O)CNC(=O)N[C@@H]1CCC[C@H]1CN,0.5189656790516298
ZINC000289052029,Cc1cccc(-c2noc(-c3c[nH]nc3[C@H]3CCOC3)n2)c1F,0.8134396632448249
ZINC000192693166,O=C(NC[C@H](CO)c1ccccc1)[C@@H]1CCCc2cccnc21,0.7146531714626196
ZINC000296652689,CC[C@@H](CNS(C)(=O)=O)N[C@@H](C)c1ccc(SC)c(OC)c1,0.6175412912180562
ZINC000435382377,COc1ccc(CN2CC[C@H](N)[C@H](C)C2)cc1OCc1cccnc1,0.7007316552939684
ZINC000355826984,N#C[C@H](NC(=O)[C@@H](O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1,0.7038253273722841
ZINC000436518181,CC(C)Oc1ncccc1NC(=O)c1ccc(Cl)cc1O,0.5455161147694425
ZINC000051606224,CC[C@@H]1CO[C@@H](C)CN1Cc1ccnc(Cl)c1,0.6563215258669627
ZINC000634663068,COc1cc(S(=O)(=O)Nc2nnc([C@H]3C[C@H]3C)o2)ccc1F,0.5422795271787502
ZINC000444086364,COC(=O)CCC(C)(C)NS(=O)(=O)c1ccc(C(F)(F)F)cc1F,0.4529668008105761
ZINC000111632074,C=CC1CCN(C(=O)CCCC(=O)NCCC)CC1,0.5447864602039543
ZINC000162331258,C[C@H](NC(=O)c1ccc(N(C)C)nc1)[C@H](O)c1ccc(F)cc1,0.6379309109762117
ZINC000378230513,CC[C@]1(C(=O)N(CCC(F)(F)F)CC2CC2)CCNC1,0.5180698193681518
ZINC000158422680,CCOCCC1(C(=O)Nc2ccc3oc(=O)[nH]c3c2)CCC1,0.6852906345412215
ZINC000368204443,COCC1(CNC(=O)N2CC(C)(C)[C@@H]2[C@@H]2CCCO2)CCC1,0.4963859296353271
ZINC000584792586,COCC1(NS(=O)(=O)c2ccc(NC(C)=O)c(Cl)c2)CCCC1,0.625512652211262
ZINC000452935137,CSCCCC(=O)N[C@@H]([C@@H](CO)C1CC1)C1CC1,0.4742718600942447
ZINC000527864146,C[C@H](NCC(=O)N(C)C1CCCCC1)[C@H]1CC12CC2,0.7040246792299198
ZINC000646075045,COC[C@@H]1CN(C(=O)Cc2ccccc2N)CCO1,0.7183634742892545
ZINC000330324890,CCn1ccnc1[C@H]1OCCC[C@@H]1/N=C(/O)CN1[C@H](C)CC[C@H]1C,0.5743900339732732
ZINC000247995922,CC[C@H](NC[C@H]1CCCC[C@H]1O)c1ccc(F)cc1F,0.5768791687156664
ZINC000161451009,Cc1ccc(-c2n[nH]c(NC(=O)C[C@@H](C)C(C)C)c2C)o1,0.6527524661796116
ZINC000074667770,CC(C)c1cc(CNC(=O)c2ccc(NC(=O)C3CC3)cc2)on1,0.6470730155322604
ZINC000422935379,NCC1(CC(=O)Nc2ccc3c4c(cccc42)CC3)CC1,0.8497214671662636
ZINC000575413893,O=C(/C=C/c1cccs1)N1CC[C@@H](Oc2ncc(Cl)cn2)C1,0.7177236397516132
ZINC000636220810,CCOCCO[C@H](C)C(=O)N1CCO[C@H](Cn2ccnn2)C1,0.552358990638784
ZINC000289351033,CCC(C)(C)C(=O)Cn1cnc2c(cnn2C(C)(C)C)c1=O,0.540317581247715
ZINC000273625671,Cc1nnc([C@@H](C)NC(=O)N2CC[C@H](c3cccc(C)c3)C2)s1,0.6852366573072779
ZINC000372384448,CCOc1c(Cl)cccc1NC(=O)N[C@H]1CCO[C@H]1C1CC1,0.6958733682045999
ZINC000641537842,COC[C@@H](Cn1nnn(C)c1=O)c1ccc(Br)cc1,0.6073277067959191
ZINC000126486724,COc1ccc(CN[C@@H](C)C2CCOCC2)cn1,0.703647359891149
ZINC000371642549,CC(C)c1nc([C@@H]2CN(C(=O)CC3(C)CCCCC3)CCO2)no1,0.6463754144228286
ZINC000294511391,O=C(CCSCc1ccccn1)N1CC2(C1)CCOC2,0.5228309605982953
ZINC000672538965,Cc1cc(CNC(=O)C(=O)N[C@H]2CC[C@H](c3ccc(F)cc3)C2)n[nH]1,0.7558740224601432
ZINC000494433233,CCC1(N[C@@H]2CCN(C(=O)OC(C)(C)C)C2)CCOCC1,0.5409639747300451
ZINC000275920541,COCCn1ccc(C(=O)Nc2ccc(N3CCOC3=O)cc2)n1,0.6819337577109768
ZINC000554724536,CN1CCN(CCCN[C@@H]2CCC[C@H]3C[C@H]32)[C@H](c2ccccc2)C1,0.7927968441690143
ZINC000182764643,Cc1noc(C2CCN(C(=O)NC[C@@H](C)C#N)CC2)n1,0.7246912061344548
ZINC000263237812,C[C@](CNC(=O)[C@@H]1Cc2ccccc2S1)(C(=O)O)c1ccccc1,0.6563313537185368
ZINC000519163076,CCc1ncc(NS(=O)(=O)CCC2Cc3ccccc3C2)cn1,0.6168691115046536
ZINC000469775414,Cc1ncc([C@H](C)N[C@@H]2CCC[C@@H](C(C)C)CC2)c(C)n1,0.7874872782034559
ZINC000432709773,O=S1(=O)CC[C@@H](CNc2c(F)cc(F)cc2Br)C1,0.3801234429738957
ZINC000182138939,CCCC[C@H](NCCN1C(=O)CNC1=O)c1ccc(OC)cc1,0.6186636677461224
ZINC000345690918,COC(=O)CCc1csc(NC(=O)N2CCC[C@@]23CCOC3)n1,0.6196075532913246
ZINC000650324622,COCC(C)(C)CC(=O)N1CCC[C@H](OC(C)C)C1,0.4483847252210325
ZINC000233714451,CCOC(=O)CCc1csc([C@@H]2CCCOC2)n1,0.5999075275035753
ZINC000457006614,CCSc1ccc([N+](=O)[O-])cc1C(=O)N1C[C@@H](C)C[C@H](O)C1,0.4883775787032874
ZINC000569117872,CCNC(=O)N1CC[C@@H](NC(=O)c2cc(-c3ccn(C)c3)[nH]n2)C1,0.7218242256175567
ZINC000253386027,CCOC[C@@H]1CN(C(=O)c2cc3ccccc3s2)Cc2cncn21,0.7274408031250283
ZINC000599766457,COC(=O)C[C@@H](O)CNC(=O)Nc1ccc(-c2ncco2)cc1,0.5986259214113835
ZINC000184727666,C[C@H](NC(=O)NC1Cc2ccccc2C1)c1cccc(O)c1,0.709677983005672
ZINC000582250725,CCn1ccnc1[C@@H](C)NC(=O)c1cccc(C(F)(F)F)c1O,0.6068640342008027
ZINC000648931061,CC(C)C1(c2ccccc2)CN(C(=O)[C@@H]2CCN(C)[C@@H]2C)C1,0.5498052346894586
ZINC000285598990,Cc1cccc(CNC(=O)N[C@H](c2nccn2C)C2CCOCC2)c1,0.635434301670101
ZINC000084089153,CN1C[C@H](Nc2ccc([N+](=O)[O-])cc2F)CCC1=O,0.681539750960106
ZINC000352155129,C=CCn1c(SCc2cc[nH]n2)nnc1-c1ccoc1C,0.6711417324863831
ZINC000329489360,CC[C@H](c1ccncc1)N(C)C(O)=Nc1cnc2c(c1)CCCC2,0.8461994363081631
ZINC000536602171,NC(=O)COc1ccc(C(=O)NCc2cc(Cl)sc2Cl)cc1,0.7239513618352262
ZINC000553127733,CNC(=O)C(C)(C)CNC(=O)C(=O)NCCCC(C)(C)C,0.5859975256252197
ZINC000630295011,Cc1oc(C(=O)O)cc1C(=O)NCc1cn(C)nc1C(F)(F)F,0.5340066494521427
ZINC000443055211,C[C@@H](C(=O)N1CCN(c2ccccc2)CC1)N1CCC[C@@H](CCN)C1,0.8050805815032693
ZINC000178672948,C[C@H](NCCC(=O)N1CCN(C)CC1)c1ccc(-n2ccnc2)cc1,0.7295393657794291
ZINC000330655975,CCOCCN1CCN(Cc2nnnn2C)CC1,0.6875256437363746
ZINC000637388065,CC[C@@H]1COCCN1C(=O)NC[C@H]1CCN1Cc1ccc(OC)cc1,0.6462459695981226
ZINC000055625096,COc1ccc(C(=O)NCCNC(=O)c2ccc(F)cc2)c(O)c1,0.6190216384476883
ZINC000237271001,COc1cc(CNC[C@H](O)c2ccc(C)cc2)cc(OC)c1,0.5851000707177247
ZINC000636272831,CCn1ccnc1[C@@H]1OCC[C@H]1NC(=O)c1nc2cnccc2s1,0.7246420002199296
ZINC000185086401,N[C@@H]1CC[C@H]2CN(C(=O)Cn3cc(Br)c(=O)[nH]c3=O)C[C@@H]12,0.5358249471390146
ZINC000366838284,CC1(O)C[C@H]2CC[C@@H](C1)N2C(=O)Nc1cccc(-c2ncco2)c1,0.7293632790561195
ZINC000609138568,COCCN(CCC#N)S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,0.5115406158467015
ZINC000574766736,CS(=O)(=O)[C@H]1CCCN(C[C@H]2CN(c3ccccc3)CCO2)C1,0.5488980957902849
ZINC000175412859,CCCN1CCC(N(C)C(=O)Nc2cnn(CC(F)F)c2)CC1,0.6656299549825494
ZINC000632577032,CN1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)[C@H](CO)C1,0.4441583619742835
ZINC000452482533,CC[C@H](NC(=O)[C@H]1COc2ccc(Cl)cc21)[C@@H](O)C(F)F,0.5350999121496407
ZINC000131573776,C[C@@H](NC(=O)[C@@H]1CCCN1C)[C@@H](OC1CCOCC1)c1ccccc1,0.5786487959512493
ZINC000632564585,CCN1C[C@H](S(=O)(=O)N2CCO[C@@H](C(F)(F)F)[C@@H]2C)CC1=O,0.408374371121377
ZINC000684053886,Cc1cc(F)cc(-n2cc(C(=O)N3CC(OCC(F)F)C3)nn2)c1,0.7261730049774676
ZINC000265674801,COc1ccccc1[C@H]1CCN(Cc2ncc(Cl)n2C)C1,0.8360630151172724
ZINC000338775516,CO[C@H](C)c1nc(CN[C@H](CCC(C)C)C2CC2)cs1,0.5602864058869061
ZINC000511597012,C[C@@H](C1CCCCC1)N(C)C(=O)NCC1(C)CC1,0.5752649235122712
ZINC000373574164,CC(=O)N1CSC[C@@H]1C(=O)NCC1(C)CN(Cc2ccccc2)C1,0.6233764746650496
ZINC000328750370,Cc1cc([C@@H]2CCCN(/C(O)=N/[C@@H](C)CN3CCCCC3)C2)n[nH]1,0.8296038522827394
ZINC000543414879,C[C@@H]1CCCC[C@H]1CNCCc1nc2c(cccc2F)n1C,0.8425235089861622
ZINC000272764135,COC(=O)[C@@H]1CCN(C(=O)c2cnsn2)[C@H](C(=O)OC)C1,0.3819327220582066
ZINC000559507433,CC(C)[C@H](C)N(C)C(=O)C(=O)N[C@@H](c1nccn1C)c1ccccc1,0.5939062235115278
ZINC000132816923,C[C@H]1CN(c2nc(N)c3ccccc3n2)CC(C)(C)O1,0.8400666518273573
ZINC000495947643,CNC(=O)OCCOC(=O)Cc1ccc(-n2nc(C)cc2C)cc1,0.5439887397659293
ZINC000474806206,C=C(C)COCCNC(=O)N1CCC[C@@H](c2ccccc2)CC1,0.6165869699360724
ZINC000546009157,COC[C@](C)(O)C(=O)NC1CCN(c2nccs2)CC1,0.5673409725509
ZINC000119218541,COC(=O)Cn1cc(CN[C@H](C)CC(C)(C)OC)nn1,0.7021837555572275
ZINC000004680217,CCc1ccc(NC(=O)c2ccc(NC(C)=O)cc2)cc1,0.5923768560910715
ZINC000373554518,C[C@H](NC(=O)[C@H]1C[C@@]12CCN(C(=O)OC(C)(C)C)C2)c1ccncc1,0.7015067407441604
ZINC000359790069,CC(C)(NC(=O)CCCc1ccc(Cl)cc1)c1nn[nH]n1,0.7556443888191233
ZINC000593672767,CC[C@H](C#N)C(=O)NCC1(OC)CCC(C)CC1,0.7151884143063573
ZINC000527807940,Fc1cccc(CNC[C@@H]2CCN2C2CCCC2)c1,0.5487821006333585
ZINC000541156455,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1C(=O)N[C@H](CO)C(C)C,0.6133881312754847
ZINC000621340349,CCOc1cncc(CNCCc2ccc(OC)cc2Cl)c1,0.6606879086114261
ZINC000420425441,O=S(=O)(NCC[C@@H]1CCCNC1)C1CCC(C(F)(F)F)CC1,0.5122291463760138
ZINC000648336340,C[C@H](C(=O)NCC1(C(=O)O)CC1)c1c(Cl)cccc1Cl,0.4932222779758873
ZINC000298550118,CC(C)(CCC(=O)Nc1ccc(F)cc1C(F)(F)F)[N+](=O)[O-],0.463307460389768
ZINC000655533413,C[C@@H]1C[C@@H](NS(=O)(=O)c2ccc3c(c2)C(=O)CC3)CN1C1CC1,0.6827006630660601
ZINC000268409955,CC(C)N1C[C@@H](Nc2ncncc2Br)CC1=O,0.6508847800566506
ZINC000456194966,CNS(=O)(=O)c1cccc(C(=O)NC(C)(C)CCCN(C)C)c1,0.504512800023177
ZINC000349318413,C[C@@H](N1C(=O)N[C@@H](C2CCOCC2)C1=O)C(C)(C)c1ccccc1,0.6523018474443677
ZINC000450396777,COc1cc(NC(=O)[C@@H]2CC[C@H](C)[C@@H](C)C2)ccc1S(=O)(=O)N(C)C,0.6195208825136231
ZINC000187854750,CO[C@H](C(=O)N[C@@H](CCO)c1ccco1)c1ccccc1,0.531047432081692
ZINC000649460717,CN(C[C@H]1CCc2nccn2C1)CC12CCC(CC1)C2,0.7525408560921447
ZINC000078083342,C[C@H](C(=O)N[C@@H](C)Cc1ccccc1F)c1cccs1,0.6608354952794446
ZINC000601002886,CC[C@@H]1CCc2nc(NC(=O)c3cc(C(=O)OC)nn3C)sc2C1,0.6418865218826595
ZINC000134166266,C=C(C)CN1CCC(NC[C@@H]2C(C)=CCC[C@H]2C)CC1,0.7923200204810679
ZINC000276924726,C[C@@H]1CCN(C(=O)N[C@@H]2CCc3ccccc32)CCS1,0.7893588207356148
ZINC000413619226,CCCN1C[C@H](C(=O)N[C@H]2CCCCCC[C@@H]2C(=O)OC)CC1=O,0.5675555817974767
ZINC000631862081,C[C@H]1C[C@H](N)CN1Cc1ncc(Br)cc1F,0.609914834083735
ZINC000267325542,O=C(Nc1ccccc1O)C1CCN(c2ccncc2Cl)CC1,0.8104481920755684
ZINC000266506709,O=C(NC[C@H]1CCN(c2ccc(Br)cc2)C1)[C@@H]1CCCS1,0.6831685638047799
ZINC000176312292,O=C(Cc1ccc(F)c(F)c1)N[C@@H]1CCS(=O)(=O)c2ccccc21,0.6496598917396933
ZINC000436185416,COC[C@@H](CCO)NC(=O)Cc1ccc([S@](C)=O)cc1,0.505634281750639
ZINC000655999203,C[C@H](CNC(=O)C(=O)N(Cc1ccccc1)CC1CCC1)C(=O)O,0.5445289077336201
ZINC000081111289,CC(C)c1cc(C(=O)NC[C@H](C)Sc2ccccc2)n[nH]1,0.7048948946483888
ZINC000662325203,C=CCCCCN1CCO[C@@H](CCCN(C)C)C1,0.4310222081413664
ZINC000179628863,CC(C)CCn1cccc1CN1CCN(CC2CCOCC2)CC1,0.7784775015208776
ZINC000368343068,CC(C)c1ccc(NC(=O)C(=O)N2CCN3C(=O)OC[C@@H]3C2)cc1F,0.5923609328125334
ZINC000450047450,CCCC[C@H](CCC)NC(=O)[C@@H]1C[C@H]1C(F)(F)F,0.4353078076880931
ZINC000451632602,Cc1nc(C)n(CCCC(=O)N2CCC[C@@H]2[C@@H]2CCCC[C@]2(C)O)n1,0.6637380912093531
ZINC000619012153,CN1C[C@@H](CNC(=O)Cc2noc3ccccc23)CC1=O,0.8029277587896364
ZINC000619703217,C=C[C@H](Nc1cccc([C@@H]2CNC(=O)C2)c1)C(=O)OC,0.5282793765033944
ZINC000356607062,CCC1(CC)CN(C(=O)CC2(C(F)(F)F)CC2)CCS1(=O)=O,0.3304843459399076
ZINC000345727106,CCc1nnc([C@@H]2CN(C(=O)c3ccc(C)nc3OC)CCO2)o1,0.6650261210876218
ZINC000430354357,CC[C@@]1(O)CCN(C(=O)N[C@@H](c2ccc(F)cc2F)C(C)C)C1,0.5851991783504343
ZINC000496733410,CC(=O)CCCC(=O)O[C@H]1C[C@H](NC(=O)OC(C)(C)C)C1,0.4688799301414258
ZINC000643829201,CNC(=O)[C@@]1(COC)CCCN1CCCc1nc(C)no1,0.564609643317842
ZINC000187225374,O=C(NCCNC(=O)C1(c2cc(C(F)(F)F)ccc2Cl)CC1)C1CC1,0.6537236675465115
ZINC000569890612,O=C(CSc1n[nH]c(CO)n1)Nc1nc(-c2ccccc2)cs1,0.7029807201257281
ZINC000480432193,CCN(C[C@@H]1CCCO1)c1ccc(S(=O)(=O)N(C(C)C)C(C)C)cn1,0.5527960018728788
ZINC000168873723,CCNCC1CCN(Cc2cn(C)nc2CC)CC1,0.6572692857261248
ZINC000527746380,Cc1cncn1CC(=O)NCc1ccccc1OC(F)(F)F,0.7161252813545016
ZINC000263367663,CC[C@@H]1C[C@@H](C)CN1C(=O)C[C@H](N)c1ccccc1,0.5540945824805534
ZINC000267932461,CCN(Cc1ccncc1)[C@@H](C)C(=O)NC(N)=O,0.4937551522654302
ZINC000364184351,C[C@@H](CCCO)NC(=O)[C@@H]1CCCCCN1C(=O)OC(C)(C)C,0.4460320618664061
ZINC000469948740,C[C@H]1CC[C@H](N(C)C(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)C1,0.5722254897184108
ZINC000057809293,O=C(NCC[C@@H]1CCCO1)N[C@@H]1CCCN(Cc2ccccc2)C1,0.6654980466436815
ZINC000609288370,CCN1CCN([C@@H]2CCN(c3ccc([N+](=O)[O-])s3)C2)CC1,0.8013847671502535
ZINC000336975463,COc1cccc(O[C@H](C)CNC(=O)c2cnc3cnccc3c2)c1,0.731851821075479
ZINC000299256179,C[C@H](Cc1cccs1)NC(=O)C1(O)CCCC1,0.4644658467128018
ZINC000667360929,Cc1csc([C@@H](C)C(=O)NC2CCN(CC(F)(F)F)CC2)n1,0.5939881702935474
ZINC000252882405,Brc1cnc2c(c1)nccc2N1CCN2CCC[C@H]2C1,0.8276018567139845
